Timestamp,Open,High,Low,Close,Volume,VWAP,Donchian_High,Donchian_Low
2025-03-31 18:15:00,220.4702,220.6358,220.22,220.25,45849,218.92738463575367,220.89,219.41
2025-03-31 18:16:00,220.2562,220.603,220.24,220.52,45148,218.93040985319783,220.89,219.41
2025-03-31 18:17:00,220.54,220.65,220.4079,220.63,46520,218.93372988234094,220.89,219.41
2025-03-31 18:18:00,220.6202,220.7188,220.4964,220.6212,62105,218.9381191244455,220.89,219.41
2025-03-31 18:19:00,220.64,220.7888,220.5247,220.7,48269,218.94167375638813,220.89,219.455
2025-03-31 18:20:00,220.71,220.81,220.47,220.5017,94459,218.9478087450198,220.89,219.5527
2025-03-31 18:21:00,220.5088,220.6911,220.4504,220.5712,44414,218.95080500363704,220.89,219.6572
2025-03-31 18:22:00,220.59,220.6559,220.5,220.6,29412,218.9528182748247,220.89,219.7355
2025-03-31 18:23:00,220.6,220.6412,220.42,220.5188,36199,218.95516756658748,220.89,219.7717
2025-03-31 18:24:00,220.5001,220.6288,219.3211,220.49,56458,218.95875038810738,220.89,219.3211
2025-03-31 18:25:00,220.4789,220.5879,220.4302,220.5539,30647,218.96076911766312,220.89,219.3211
2025-03-31 18:26:00,220.5482,220.5881,220.4,220.54,43057,218.9635720115379,220.89,219.3211
2025-03-31 18:27:00,220.54,220.66,220.4828,220.56,36019,218.96593876984338,220.89,219.3211
2025-03-31 18:28:00,220.56,220.65,220.44,220.6488,39134,218.96864507332205,220.89,219.3211
2025-03-31 18:29:00,220.64,220.82,220.5683,220.7912,57036,218.97290681303636,220.89,219.3211
2025-03-31 18:30:00,220.8,220.85,220.5701,220.7359,100592,218.98014756977213,220.89,219.3211
2025-03-31 18:31:00,220.78,220.94,220.6021,220.9,60518,218.9848796328159,220.94,219.3211
2025-03-31 18:32:00,220.91,220.93,220.6454,220.79,45940,218.988250824368,220.94,219.3211
2025-03-31 18:33:00,220.78,220.88,220.6483,220.87,34293,218.99087050567624,220.94,219.3211
2025-03-31 18:34:00,220.87,220.92,220.6841,220.9093,61565,218.99565324712697,220.94,219.3211
2025-03-31 18:35:00,220.905,220.95,220.7125,220.9012,84363,219.00214090102085,220.95,219.3211
2025-03-31 18:36:00,220.91,220.96,220.7984,220.93,94682,219.00947931926652,220.96,219.3211
2025-03-31 18:37:00,220.92,220.966,220.77,220.8793,45789,219.0129150737732,220.966,219.3211
2025-03-31 18:38:00,220.88,220.93,220.696,220.7897,80974,219.01866990433993,220.966,219.3211
2025-03-31 18:39:00,220.785,220.95,220.7776,220.86,72058,219.02396185748532,220.966,219.3211
2025-03-31 18:40:00,220.855,221.05,220.73,221.05,101236,219.0321095512355,221.05,219.3211
2025-03-31 18:41:00,221.045,221.1,220.8656,221.074,58864,219.03687298336106,221.1,219.3211
2025-03-31 18:42:00,221.08,221.0998,220.78,220.8137,73396,219.04202638371405,221.1,219.3211
2025-03-31 18:43:00,220.815,220.95,220.8,220.9,39236,219.04490264128458,221.1,219.3211
2025-03-31 18:44:00,220.9072,220.9389,220.68,220.6989,55018,219.04848526665668,221.1,220.4
2025-03-31 18:45:00,220.695,220.9027,220.38,220.485,124420,219.0554875539377,221.1,220.38
2025-03-31 18:46:00,220.4882,220.826,220.39,220.54,65432,219.05928334064558,221.1,220.38
2025-03-31 18:47:00,220.54,220.7656,220.4305,220.514,40137,219.06156142837398,221.1,220.38
2025-03-31 18:48:00,220.5288,220.7587,220.499,220.595,44519,219.06422034797137,221.1,220.38
2025-03-31 18:49:00,220.6,220.87,220.5418,220.81,56773,219.0680721630115,221.1,220.38
2025-03-31 18:50:00,220.81,221.08,220.5818,221.068,78559,219.07415940454422,221.1,220.38
2025-03-31 18:51:00,221.0401,221.1688,220.7077,221.1096,56149,219.07857782411247,221.1688,220.38
2025-03-31 18:52:00,221.1,221.1188,220.7392,221.09,36843,219.08143874969787,221.1688,220.38
2025-03-31 18:53:00,221.1,221.21,220.7509,221.19,92092,219.08890865644108,221.21,220.38
2025-03-31 18:54:00,221.19,221.21,220.7972,220.97,46212,219.09224676408917,221.21,220.38
2025-03-31 18:55:00,220.96,221.0929,220.8124,220.93,50656,219.0958146405143,221.21,220.38
2025-03-31 18:56:00,220.945,221.072,220.8212,220.885,45781,219.09894843839044,221.21,220.38
2025-03-31 18:57:00,220.885,221.0329,220.81,220.8835,44632,219.10199047802158,221.21,220.38
2025-03-31 18:58:00,220.89,221.0046,220.78,220.7888,43694,219.10480078077399,221.21,220.38
2025-03-31 18:59:00,220.785,220.9669,220.55,220.5712,78425,219.10917273152035,221.21,220.38
2025-03-31 19:00:00,220.57,220.928,220.545,220.86,74833,219.11413946911284,221.21,220.38
2025-03-31 19:01:00,220.85,221.5396,220.7025,220.9313,62589,219.11844074064135,221.5396,220.38
2025-03-31 19:02:00,220.9488,221.0,220.7799,220.9488,56546,219.1223465949296,221.5396,220.38
2025-03-31 19:03:00,220.8793,220.9652,220.7888,220.94,51088,219.12584420418779,221.5396,220.38
2025-03-31 19:04:00,220.95,221.05,220.8046,221.0,43667,219.12892162332577,221.5396,220.38
2025-03-31 19:05:00,221.0,221.17,220.842,221.08,82456,219.13495249489011,221.5396,220.39
2025-03-31 19:06:00,221.08,221.15,220.8771,221.15,80353,219.14100401200955,221.5396,220.4305
2025-03-31 19:07:00,221.15,221.16,220.9045,221.0032,56107,219.1449008249895,221.5396,220.499
2025-03-31 19:08:00,221.01,221.22,220.9063,221.15,64234,219.14969295685538,221.5396,220.5418
2025-03-31 19:09:00,221.1599,221.1599,220.9374,221.11,50146,219.15334367900675,221.5396,220.545
2025-03-31 19:10:00,221.095,221.3,220.9921,221.27,155526,219.16549911385138,221.5396,220.545
2025-03-31 19:11:00,221.27,221.42,221.0917,221.3688,81231,219.17208800103307,221.5396,220.545
2025-03-31 19:12:00,221.3699,221.46,221.116,221.4431,80641,219.17881009219883,221.5396,220.545
2025-03-31 19:13:00,221.445,221.6188,221.1475,221.5488,87422,219.1863907159731,221.6188,220.545
2025-03-31 19:14:00,221.55,221.5688,221.3511,221.545,73057,219.1926784798569,221.6188,220.545
2025-03-31 19:15:00,221.545,221.56,221.2433,221.47,53121,219.19708431208,221.6188,220.545
2025-03-31 19:16:00,221.47,221.62,221.2816,221.51,105609,219.20594629463935,221.62,220.545
2025-03-31 19:17:00,221.505,238.03,221.23,221.29,63159,219.2107108271656,238.03,220.545
2025-03-31 19:18:00,221.285,221.5019,221.205,221.25,70139,219.2158751492455,238.03,220.545
2025-03-31 19:19:00,221.245,238.03,221.07,221.205,97547,219.22285625153063,238.03,220.545
2025-03-31 19:20:00,221.205,221.3826,221.145,221.2,58017,219.22697472201637,238.03,220.7025
2025-03-31 19:21:00,221.2088,221.41,221.18,221.35,60404,219.2315690548555,238.03,220.7799
2025-03-31 19:22:00,221.349,221.51,221.2519,221.376,82612,219.237897154637,238.03,220.7888
2025-03-31 19:23:00,221.4618,221.64,221.2874,221.63,116974,219.2478506688393,238.03,220.8046
2025-03-31 19:24:00,221.63,221.735,221.4057,221.638,76508,219.25433789134001,238.03,220.842
2025-03-31 19:25:00,221.63,221.63,221.35,221.38,116679,219.2631002273608,238.03,220.8771
2025-03-31 19:26:00,221.4394,221.5147,221.14,221.23,72145,219.2681007559187,238.03,220.9045
2025-03-31 19:27:00,221.21,221.4825,221.1,221.4088,59371,219.27257016168312,238.03,220.9063
2025-03-31 19:28:00,221.39,221.4349,221.21,221.2401,59736,219.27669461015657,238.03,220.9374
2025-03-31 19:29:00,221.24,221.3845,221.07,221.225,67733,219.2813145329282,238.03,220.9921
2025-03-31 19:30:00,221.2388,221.3858,221.0,221.1433,151826,219.2911591207996,238.03,221.0
2025-03-31 19:31:00,221.015,221.3373,220.9901,221.115,118500,219.29865447088295,238.03,220.9901
2025-03-31 19:32:00,221.1701,221.45,221.0974,221.425,176752,219.31160927231,238.03,220.9901
2025-03-31 19:33:00,221.425,221.77,221.1816,221.72,106222,219.32039518300968,238.03,220.9901
2025-03-31 19:34:00,221.7,221.97,221.2903,221.91,100251,219.32928053985148,238.03,220.9901
2025-03-31 19:35:00,221.91,221.99,221.3383,221.8907,165261,219.34368689847696,238.03,220.9901
2025-03-31 19:36:00,221.89,221.9288,221.4378,221.69,111704,219.35257297250826,238.03,220.9901
2025-03-31 19:37:00,221.6719,221.96,221.4982,221.9,152899,219.36571057426764,238.03,220.9901
2025-03-31 19:38:00,221.8988,221.8988,221.5543,221.6388,136211,219.37610612919508,238.03,220.9901
2025-03-31 19:39:00,221.65,222.0,221.5161,221.845,120690,219.38607019056283,222.0,220.9901
2025-03-31 19:40:00,221.85,222.08,221.6066,222.06,268728,219.40988463122082,222.08,220.9901
2025-03-31 19:41:00,222.0699,222.21,221.8451,222.1901,161379,219.42467524947722,222.21,220.9901
2025-03-31 19:42:00,222.2,222.3088,221.8569,222.15,162563,219.4392023743705,222.3088,220.9901
2025-03-31 19:43:00,222.145,222.34,221.9046,222.28,154355,219.45350804298906,222.34,220.9901
2025-03-31 19:44:00,222.29,222.37,221.9587,222.085,136656,219.46518812716917,222.37,220.9901
2025-03-31 19:45:00,222.085,222.365,221.94,222.335,117527,219.476101315166,222.37,220.9901
2025-03-31 19:46:00,222.335,222.38,222.0291,222.3563,128751,219.48805022098,222.38,220.9901
2025-03-31 19:47:00,222.37,222.9897,222.0944,222.255,121066,219.49880218141377,222.9897,220.9901
2025-03-31 19:48:00,222.25,222.29,222.0033,222.24,134398,219.5105762877417,222.9897,220.9901
2025-03-31 19:49:00,222.24,222.28,221.9897,222.065,162259,219.52375430949843,222.9897,220.9901
2025-03-31 19:50:00,222.065,225.62,221.92,224.05,1372920,219.71306562374517,225.62,220.9901
2025-03-31 19:51:00,224.03,224.04,222.68,222.7,721159,219.7772769886017,225.62,221.0974
2025-03-31 19:52:00,222.68,223.4324,222.2,222.32,635453,219.82454724720952,225.62,221.1816
2025-03-31 19:53:00,222.34,223.0838,222.11,222.29,404147,219.85335681788277,225.62,221.2903
2025-03-31 19:54:00,222.29,223.0655,222.28,222.735,596949,219.90224976942915,225.62,221.3383
2025-03-31 19:55:00,222.76,222.9021,221.2001,222.205,909095,219.9602521288706,225.62,221.2001
2025-03-31 19:56:00,222.21,222.606,221.6795,222.345,510215,219.9934942572838,225.62,221.2001
2025-03-31 19:57:00,222.345,222.695,221.9616,222.67,580890,220.0353077953693,225.62,221.2001
2025-03-31 19:58:00,222.64,223.0,222.2628,222.82,761460,220.09119021418738,225.62,221.2001
2025-03-31 19:59:00,222.82,222.96,221.73,221.995,2116028,220.19175085833461,225.62,221.2001
2025-03-31 20:00:00,222.13,222.99,221.45,222.0,30896944,220.9791147931534,225.62,221.2001
2025-03-31 20:01:00,222.0,222.13,221.66,222.13,43807,220.9798248763045,225.62,221.2001
2025-03-31 20:02:00,222.1,222.13,222.02,222.11,28263,220.9802745783338,225.62,221.2001
2025-03-31 20:03:00,222.105,222.13,222.06,222.06,1097443,220.99670305829972,225.62,221.2001
2025-03-31 20:04:00,222.13,222.13,222.07,222.08,2583739,221.03416696636174,225.62,221.2001
2025-03-31 20:05:00,222.08,222.13,221.73,221.86,6655,221.0342405224369,225.62,221.2001
2025-03-31 20:06:00,222.13,222.13,221.71,221.8,18582,221.03443091723537,225.62,221.2001
2025-03-31 20:07:00,221.7987,222.13,221.64,222.13,8334,221.03455307331333,225.62,221.2001
2025-03-31 20:08:00,221.79,222.13,221.79,221.79,218000,221.0367500095129,225.62,221.2001
2025-03-31 20:09:00,221.83,221.94,221.76,221.94,2023,221.03677438476527,225.62,221.2001
2025-03-31 20:10:00,221.94,221.94,221.93,221.9399,7662,221.03686668253226,224.04,221.2001
2025-03-31 20:11:00,221.93,222.13,221.93,221.94,686171,221.04505752112667,223.4324,221.2001
2025-03-31 20:12:00,221.94,221.94,221.93,221.9302,749,221.04506628376419,223.0838,221.2001
2025-03-31 20:13:00,221.93,222.13,221.93,221.93,5795,221.04513405895744,223.0655,221.2001
2025-03-31 20:14:00,221.94,221.94,221.93,221.93,6417,221.04520909661537,223.0,221.2001
2025-03-31 20:15:00,221.93,222.13,221.93,221.94,814,221.0452187218438,223.0,221.45
2025-03-31 20:16:00,221.94,222.13,221.93,221.93,5804,221.04528657891322,223.0,221.45
2025-03-31 20:17:00,221.93,221.94,221.8,221.89,1484,221.0453031429639,223.0,221.45
2025-03-31 20:18:00,221.84,222.13,221.81,221.81,432,221.04530750806018,222.99,221.45
2025-03-31 20:19:00,221.8,222.13,221.65,221.94,3056,221.04534363493397,222.99,221.45
2025-03-31 20:20:00,222.13,222.13,221.83,221.86,8076,221.04543055652442,222.13,221.64
2025-03-31 20:21:00,221.91,221.91,221.86,221.9097,1806,221.04545117770098,222.13,221.64
2025-03-31 20:22:00,221.88,221.89,221.86,221.86,81,221.04545204936318,222.13,221.64
2025-03-31 20:23:00,221.86,221.91,221.86,221.89,2222,221.04547684079958,222.13,221.64
2025-03-31 20:24:00,221.89,221.91,221.8,221.8,1739,221.04549417466828,222.13,221.64
2025-03-31 20:25:00,221.82,221.82,221.74,221.78,364,221.04549770664542,222.13,221.64
2025-03-31 20:26:00,221.7504,221.81,221.75,221.76,799,221.0455052483077,222.13,221.64
2025-03-31 20:27:00,221.85,221.89,221.78,221.78,485,221.04550995422537,222.13,221.65
2025-03-31 20:28:00,221.78,221.79,221.72,221.72,1829,221.04552625066182,222.13,221.65
2025-03-31 20:29:00,221.79,221.79,221.7895,221.79,2380,221.045549656063,222.13,221.65
2025-03-31 20:30:00,221.79,221.79,221.7601,221.77,900,221.04555826869148,222.13,221.65
2025-03-31 20:31:00,221.77,221.78,221.65,221.72,1264,221.04556952948093,222.13,221.65
2025-03-31 20:32:00,221.78,221.78,221.72,221.78,1627,221.04558531308706,222.13,221.65
2025-03-31 20:33:00,221.729,222.13,221.72,221.79,22998,221.0458113821264,222.13,221.65
2025-03-31 20:34:00,221.77,222.13,221.73,221.73,48118,221.04624583596444,222.13,221.65
2025-03-31 20:35:00,221.77,221.78,221.73,221.74,417,221.04624965364417,222.13,221.65
2025-03-31 20:36:00,221.74,221.78,221.64,221.78,1667,221.0462657947097,222.13,221.64
2025-03-31 20:37:00,221.7,221.79,221.7,221.79,19,221.04626598118426,222.13,221.64
2025-03-31 20:38:00,221.74,221.74,221.65,221.65,863,221.04627285661118,222.13,221.64
2025-03-31 20:39:00,221.67,221.68,221.65,221.68,369,221.0462759424255,222.13,221.64
2025-03-31 20:40:00,221.67,221.68,221.5227,221.63,2097,221.04629209475323,222.13,221.5227
2025-03-31 20:41:00,221.62,221.63,221.53,221.63,362,221.04629488299972,222.13,221.5227
2025-03-31 20:42:00,221.63,221.68,221.59,221.68,429,221.04629847031103,222.13,221.5227
2025-03-31 20:43:00,221.6501,221.72,221.6501,221.7,146,221.04629972968897,222.13,221.5227
2025-03-31 20:44:00,221.7,221.72,221.6676,221.67,198,221.04630135922406,222.13,221.5227
2025-03-31 20:45:00,221.72,221.72,221.67,221.72,213,221.04630325272987,222.13,221.5227
2025-03-31 20:46:00,221.7,221.72,221.56,221.56,698,221.0463079840203,222.13,221.5227
2025-03-31 20:47:00,221.53,224.8201,221.52,221.6,2199,221.04632404966873,224.8201,221.52
2025-03-31 20:48:00,221.6,221.6,221.57,221.6,1006,221.04633139908157,224.8201,221.52
2025-03-31 20:49:00,221.6,221.6,221.5706,221.6,873,221.04633777669423,224.8201,221.52
2025-03-31 20:50:00,221.57,221.6,221.57,221.5995,171,221.04633902477198,224.8201,221.52
2025-03-31 20:51:00,221.59,221.6,221.57,221.6,2630,221.04635823699468,224.8201,221.52
2025-03-31 20:52:00,221.65,221.73,221.65,221.721,1981,221.04637586991714,224.8201,221.52
2025-03-31 20:53:00,221.74,221.77,221.72,221.74,263,221.04637827674503,224.8201,221.52
2025-03-31 20:54:00,221.73,221.76,221.72,221.76,207,221.04638022570228,224.8201,221.52
2025-03-31 20:55:00,221.7401,221.8,221.74,221.75,402,221.04638395756527,224.8201,221.52
2025-03-31 20:56:00,221.75,221.76,221.74,221.74,316,221.0463868493503,224.8201,221.52
2025-03-31 20:57:00,221.76,221.76,221.74,221.74,470,221.04639115037835,224.8201,221.52
2025-03-31 20:58:00,221.75,223.4856,218.5633,221.75,529,221.04639606105155,224.8201,218.5633
2025-03-31 20:59:00,221.74,221.8,206.397,221.7414,2702,221.04642083591088,224.8201,206.397
2025-03-31 21:00:00,221.78,221.7996,218.0384,221.75,1440,221.04643420204448,224.8201,206.397
2025-03-31 21:01:00,221.75,221.78,206.397,221.74,1914,221.0464517145777,224.8201,206.397
2025-03-31 21:02:00,221.74,221.7507,221.74,221.7507,43,221.04645211407455,224.8201,206.397
2025-03-31 21:03:00,221.76,229.248,221.75,229.248,287,221.04648316647663,229.248,206.397
2025-03-31 21:04:00,221.8,221.8,218.5633,221.75,1094,221.04649331967866,229.248,206.397
2025-03-31 21:05:00,221.75,221.79,218.5633,221.79,505,221.04649827286391,229.248,206.397
2025-03-31 21:06:00,221.79,221.79,221.7464,221.7464,136,221.04649952855704,229.248,206.397
2025-03-31 21:07:00,221.76,221.76,221.7,221.7,868,221.046507011427,229.248,206.397
2025-03-31 21:08:00,221.6982,221.6982,218.5633,221.66,197,221.0465086057535,229.248,206.397
2025-03-31 21:09:00,221.69,221.7,218.5633,218.5633,3259,221.04640185269366,229.248,206.397
2025-03-31 21:10:00,221.6,221.78,221.41,221.53,7002,221.04644651584783,229.248,206.397
2025-03-31 21:11:00,229.248,229.248,221.66,221.66,39,221.04644683146415,229.248,206.397
2025-03-31 21:12:00,218.5633,221.75,218.5633,221.6001,96,221.04644753251725,229.248,206.397
2025-03-31 21:13:00,221.6,226.3287,218.5633,221.6,178,221.046448832147,229.248,206.397
2025-03-31 21:14:00,221.61,221.78,221.52,221.78,111,221.04644990612064,229.248,206.397
2025-03-31 21:15:00,221.74,221.74,221.64,221.65,232,221.04645175300712,229.248,206.397
2025-03-31 21:16:00,221.78,221.78,221.61,221.61,160,221.04645294230068,229.248,206.397
2025-03-31 21:17:00,221.72,221.78,221.7,221.72,12,221.046453048908,229.248,206.397
2025-03-31 21:18:00,221.7,221.7527,221.6,221.6,229,221.04645472087057,229.248,206.397
2025-03-31 21:19:00,221.7,221.7,221.62,221.68,26,221.04645493813442,229.248,206.397
2025-03-31 21:20:00,221.7,222.13,221.6,222.13,36,221.04645545263483,229.248,206.397
2025-03-31 21:21:00,221.6,221.6982,221.6,221.6,44,221.04645577388342,229.248,218.5633
2025-03-31 21:22:00,221.61,221.61,221.5,221.5,2868,221.04647292997495,229.248,218.5633
2025-03-31 21:23:00,221.63,221.63,221.5,221.5,20,221.0464730496084,229.248,218.5633
2025-03-31 21:24:00,221.58,221.6,221.49,221.53,420,221.04647572807986,229.248,218.5633
2025-03-31 21:25:00,221.5,221.55,221.5,221.5,140,221.0464765655027,229.248,218.5633
2025-03-31 21:26:00,221.5,221.52,221.5,221.52,38,221.04647680282642,229.248,218.5633
2025-03-31 21:27:00,221.5472,221.55,221.5,221.5,348,221.04647888440485,229.248,218.5633
2025-03-31 21:28:00,221.5,221.5,221.45,221.45,238,221.04648015105272,229.248,218.5633
2025-03-31 21:29:00,221.35,221.55,221.35,221.47,77,221.04648058115993,229.248,218.5633
2025-03-31 21:30:00,221.47,221.47,221.4017,221.4017,143,221.04648125111262,229.248,218.5633
2025-03-31 21:31:00,221.4,221.6,221.4,221.45,1542,221.04648945747456,226.3287,218.5633
2025-03-31 21:32:00,221.45,222.13,221.43,221.45,20820,221.04660022665723,226.3287,218.5633
2025-03-31 21:33:00,221.5,221.6937,221.4,221.43,330,221.04660189485386,222.13,221.35
2025-03-31 21:34:00,221.47,221.68,221.43,221.68,74,221.04660251285532,222.13,221.35
2025-03-31 21:35:00,221.6,221.6,221.59,221.59,2,221.04660252718475,222.13,221.35
2025-03-31 21:36:00,221.45,221.45,221.45,221.45,6,221.0466025590976,222.13,221.35
2025-03-31 21:37:00,221.6,221.6,221.45,221.5,73,221.04660299549533,222.13,221.35
2025-03-31 21:38:00,221.4,221.7,221.4,221.51,114,221.04660369202236,222.13,221.35
2025-03-31 21:39:00,221.59,221.59,221.51,221.51,15,221.0466037836705,222.13,221.35
2025-03-31 21:40:00,221.6,221.6,221.51,221.53,47,221.04660408322832,222.13,221.35
2025-03-31 21:41:00,221.6,221.6,221.35,221.52,129,221.0466048884084,222.13,221.35
2025-03-31 21:42:00,221.35,221.6988,221.35,221.45,251,221.04660622340987,222.13,221.35
2025-03-31 21:43:00,221.62,221.65,221.6,221.6,60,221.04660666119656,222.13,221.35
2025-03-31 21:44:00,221.57,221.57,221.57,221.57,1,221.04660666809744,222.13,221.35
2025-03-31 21:45:00,221.58,221.67,221.58,221.65,119,221.0466076148224,222.13,221.35
2025-03-31 21:46:00,221.65,221.695,221.65,221.695,26,221.04660783709576,222.13,221.35
2025-03-31 21:47:00,221.51,221.7,221.51,221.7,126,221.04660892257107,222.13,221.35
2025-03-31 21:48:00,221.65,221.7,221.56,221.561,180,221.04661014335943,222.13,221.35
2025-03-31 21:49:00,221.6757,221.7,221.595,221.595,288,221.04661222571409,222.13,221.35
2025-03-31 21:50:00,221.6,221.6,221.5,221.6,650,221.0466169682649,222.13,221.35
2025-03-31 21:51:00,221.5,221.5,221.5,221.5,57,221.04661730899372,222.13,221.35
2025-03-31 21:52:00,221.65,221.65,221.5,221.5,309,221.04661915609367,221.7,221.35
2025-03-31 21:53:00,221.695,221.695,221.51,221.64,54,221.0466195785618,221.7,221.35
2025-03-31 21:54:00,221.695,221.695,221.5,221.51,12,221.04661965187557,221.7,221.35
2025-03-31 21:55:00,221.5,221.7,221.5,221.59,84,221.04662025367162,221.7,221.35
2025-03-31 21:56:00,221.68,221.7,221.59,221.64,130,221.0466212707196,221.7,221.35
2025-03-31 21:57:00,221.55,221.695,221.5,221.695,130,221.04662238203352,221.7,221.35
2025-03-31 21:58:00,221.5001,221.51,221.5,221.51,301,221.04662422096038,221.7,221.35
2025-03-31 21:59:00,221.5,221.695,221.5,221.51,54,221.046624550866,221.7,221.35
2025-03-31 22:00:00,221.51,221.51,221.51,221.51,6,221.04662458752216,221.7,221.35
2025-03-31 22:01:00,221.53,221.57,221.5,221.57,14,221.0466246841281,221.7,221.35
2025-03-31 22:02:00,221.57,221.63,221.5,221.54,25,221.04662484675026,221.7,221.5
2025-03-31 22:03:00,221.5038,221.56,221.5,221.56,117,221.04662563867223,221.7,221.5
2025-03-31 22:04:00,221.5,221.7,221.5,221.5,26,221.04662579408682,221.7,221.5
2025-03-31 22:05:00,221.5,221.51,221.5,221.5,173,221.04662682818898,221.7,221.5
2025-03-31 22:06:00,221.5,221.5,221.25,221.2905,663,221.04662895992925,221.7,221.25
2025-03-31 22:07:00,221.48,221.6342,221.29,221.55,265,221.04663071861935,221.7,221.25
2025-03-31 22:08:00,221.55,221.64,221.55,221.55,452,221.04663371831901,221.7,221.25
2025-03-31 22:09:00,221.55,221.58,221.55,221.55,1414,221.04664310210438,221.7,221.25
2025-03-31 22:10:00,221.65,221.65,221.43,221.43,131,221.04664376419643,221.7,221.25
2025-03-31 22:11:00,221.4999,221.4999,221.05,221.25,1114,221.04664675081727,221.7,221.05
2025-03-31 22:12:00,221.35,221.35,220.84,221.1,1311,221.04664767295006,221.7,220.84
2025-03-31 22:13:00,221.11,221.25,220.87,221.15,1479,221.04664968811161,221.7,220.84
2025-03-31 22:14:00,221.15,221.15,221.0,221.0,154,221.0466495934029,221.7,220.84
2025-03-31 22:15:00,220.99,220.99,220.5,220.5,1341,221.04663992954175,221.7,220.5
2025-03-31 22:16:00,220.83,220.83,220.5,220.75,246,221.0466389675393,221.7,220.5
2025-03-31 22:17:00,220.9499,221.49,220.7501,220.7685,545,221.0466369692117,221.7,220.5
2025-03-31 22:18:00,221.29,221.35,220.8824,220.8824,165,221.04663661196992,221.7,220.5
2025-03-31 22:19:00,221.1,221.19,221.08,221.1,141,221.0466367111602,221.7,220.5
2025-03-31 22:20:00,,,,,0,,,
2025-03-31 22:21:00,221.1,221.19,221.0,221.19,938,221.04663848388785,,
2025-03-31 22:22:00,221.0401,221.19,221.04,221.04,285,221.04663845894686,,
2025-03-31 22:23:00,221.01,221.1,221.0,221.0,2273,221.0466370615164,,
2025-03-31 22:24:00,221.1,221.195,221.0,221.195,214,221.04663748004444,,
2025-03-31 22:25:00,221.18,221.19,221.0,221.0,18,221.04663746897836,,
2025-03-31 22:26:00,221.0,221.03,221.0,221.03,1004,221.0466372487869,,
2025-03-31 22:27:00,221.1,221.12,221.1,221.12,15,221.04663726329287,,
2025-03-31 22:28:00,221.19,221.2,221.03,221.2,535,221.0466383448513,,
2025-03-31 22:29:00,221.19,221.2,221.19,221.1988,106,221.0466385574628,,
2025-03-31 22:30:00,221.18,221.19,221.03,221.19,122,221.04663878801395,,
2025-03-31 22:31:00,221.0,221.2,221.0,221.2,93,221.04663897602052,,
2025-03-31 22:32:00,221.1991,221.1991,221.0,221.0,120,221.0466389022464,,
2025-03-31 22:33:00,222.13,222.13,222.13,222.13,106,221.04664041599,,
2025-03-31 22:34:00,222.13,222.13,221.0,221.0,365,221.04664019158818,,
2025-03-31 22:35:00,221.2,221.29,221.0012,221.2,880,221.04664197052418,,
2025-03-31 22:36:00,221.35,221.35,221.2,221.2025,419,221.04664283133337,,
2025-03-31 22:37:00,221.3,221.3,221.2,221.2,32,221.04664289602044,,
2025-03-31 22:38:00,221.2001,221.26,221.2001,221.26,12,221.04664292976875,,
2025-03-31 22:39:00,221.2001,221.3,221.2001,221.3,12,221.04664296984413,,
2025-03-31 22:40:00,221.25,221.26,221.21,221.26,752,221.04664508471507,222.13,221.0
2025-03-31 22:41:00,221.25,221.3,221.21,221.21,32,221.04664515361853,222.13,221.0
2025-03-31 22:42:00,221.29,221.29,221.2009,221.29,43,221.0466452915512,222.13,221.0
2025-03-31 22:43:00,221.28,221.28,221.28,221.28,152,221.04664575909027,222.13,221.0
2025-03-31 22:44:00,221.2,221.2987,221.2,221.2987,21,221.04664582886062,222.13,221.0
2025-03-31 22:45:00,221.25,221.31,221.25,221.31,451,221.04664739442816,222.13,221.0
2025-03-31 22:46:00,221.3499,221.3499,221.33,221.33,31,221.04664751021087,222.13,221.0
2025-03-31 22:47:00,221.25,221.28,221.25,221.2515,16,221.0466475534141,222.13,221.0
2025-03-31 22:48:00,221.2513,221.35,221.25,221.32,80,221.04664784166275,222.13,221.0
2025-03-31 22:49:00,221.31,221.49,221.2634,221.48,2149,221.04666011660393,222.13,221.0
2025-03-31 22:50:00,221.46,221.49,221.32,221.35,181,221.04666084028815,222.13,221.0
2025-03-31 22:51:00,221.47,221.48,221.34,221.43,71,221.04666119903007,222.13,221.0
2025-03-31 22:52:00,221.28,221.45,221.28,221.44,307,221.046662790667,222.13,221.0
2025-03-31 22:53:00,221.2512,221.2512,221.2512,221.2512,1,221.04666279336294,222.13,221.0
2025-03-31 22:54:00,221.33,221.3962,221.33,221.35,9,221.04666282934673,221.49,221.0012
2025-03-31 22:55:00,221.35,221.35,221.25,221.35,22,221.0466629173071,221.49,221.2
2025-03-31 22:56:00,221.39,221.4,221.25,221.39,1248,221.04666856494455,221.49,221.2
2025-03-31 22:57:00,221.4,221.4,221.4,221.4,1,221.04666856960162,221.49,221.2
2025-03-31 22:58:00,221.4,221.45,221.33,221.45,1003,221.04667390158474,221.49,221.2
2025-03-31 22:59:00,221.45,221.45,221.2836,221.4488,204,221.0466749828121,221.49,221.2
2025-03-31 23:00:00,221.25,221.36,221.25,221.36,27,221.04667509431428,221.49,221.2
2025-03-31 23:01:00,,,,,0,,,
2025-03-31 23:02:00,221.43,221.43,221.33,221.33,205,221.04667585984367,,
2025-03-31 23:03:00,221.2545,221.43,221.25,221.4291,1339,221.04668260887559,,
